id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1212948741877807660,Cosy Double Bedroom in Dublin 8,483024454,Lucas,,Dublin City,53.3303,-6.26493,Private room,,14,8,2024-12-24,1.21,90,0,8,
1212951878673712141,Cute Double Bedroom in Dublin 8,483024454,Lucas,,Dublin City,53.33064,-6.26506,Private room,,14,8,2025-01-04,1.18,90,0,8,
1212955118340650562,Sunny Double Bedroom in Dublin 8,483024454,Lucas,,Dublin City,53.33235,-6.26673,Private room,,14,7,2025-01-05,1.09,90,0,7,
1212958786060499475,Modern Double Bedroom in Dublin 8,483024454,Lucas,,Dublin City,53.330310140822846,-6.266615875558983,Private room,,14,6,2025-01-04,0.95,90,0,6,
1212962165485786257,Bright Studio Apartment in Dublin 8,483024454,Lucas,,Dublin City,53.33114157519186,-6.26470198820038,Private room,,14,7,2024-09-28,1.07,90,0,7,
1212992144660757784,LongTerm @Train-MaynoothConnoly 18minCity FreePark,592341399,Michael Thomas,,Fingal,53.38952,-6.4309,Entire home/apt,641,4,0,,,6,176,0,
1213007756678735694,Modern private twin room,218613196,Rory,,Dublin City,53.36127757268372,-6.266502117771053,Private room,65,14,0,,,38,92,0,
1213020150776749714,Modern private single room,218613196,Rory,,Dublin City,53.35994321794449,-6.265111460258027,Private room,55,14,0,,,38,85,0,
1213029646104626232,Private Comfy for 3 @TrainStop18MinToCity ParkFree,592341399,Michael Thomas,,Fingal,53.38935,-6.4304,Private room,49,1,0,,,6,365,0,
1213052976861778561,family room @TrainToCity18 min ParkFree,592341399,Michael Thomas,,Fingal,53.38937,-6.43026,Private room,52,2,0,,,6,1,0,
1213076115288181586,Very clean one bedroom,530662848,Gökhan,,South Dublin,53.30856,-6.36685,Private room,101,1,1,2024-08-02,0.14,1,217,1,
1213126867627136183,"CosyCabin @ClonsillaTrain, 18minCity ParkFree",592341399,Michael Thomas,,Fingal,53.38908,-6.42937,Private room,49,1,1,2024-08-11,0.14,6,339,1,
1213156130241654718,Spacious Double Bed Ensuite Room,226813442,Himanshu,,Dublin City,53.35781270136427,-6.255048585398899,Private room,,3,1,2024-08-25,0.15,1,0,1,
1213257321154808115,"Seabury, Malahide",11241826,Ronan,,Fingal,53.45563,-6.18352,Entire home/apt,228,6,0,,,1,22,0,
1213461261039386753,"2 single beds, big room.",571959793,Muhammed Talha,,Dublin City,53.36511,-6.22197,Private room,93,1,1,2024-08-09,0.14,1,186,1,
1213527732391784137,Apartment in the heart of Dublin 2 Bedrooms,509846139,Priscila K,,Dublin City,53.33908,-6.27789,Entire home/apt,,1,1,2024-08-31,0.16,1,83,1,
1213529242783368818,GuestReady - Cosy getaway in Blackrock,593473671,Cristiana,,Dn Laoghaire-Rathdown,53.297873991685236,-6.202824289261337,Entire home/apt,,1,1,2024-09-21,0.18,1,0,1,
1213541430196712620,"Cool n Comfy 2BD in Irishtown, D4 Beside Aviva",548830634,James,,Dublin City,53.34171,-6.22687,Entire home/apt,145,2,19,2025-02-23,3.02,37,120,19,
1213566220166774782,Ha'penny Bridge Entire Apartment,555053325,Anthony,,Dublin City,53.34737,-6.26225,Entire home/apt,124,2,4,2025-03-02,0.72,7,99,4,
1191769380256357256,Single Delight,48231419,Helena,,Dn Laoghaire-Rathdown,53.2886,-6.25611,Private room,48,2,8,2024-11-26,0.99,2,107,8,
1191831725287812369,Apt 105/6 Single & Twin rooms in Shared Apartment,36425743,Martin,,Dublin City,53.3536982,-6.2494293,Private room,,4,0,,,18,0,0,
1191831755305583766,Single Room in Shared Apartment,36425743,Martin,,Dublin City,53.35357012465926,-6.250030114819336,Private room,,14,0,,,18,0,0,
1192049583450980456,Cozy room by Fortunestown Luas,193928425,Junior,,South Dublin,53.28425,-6.42555,Private room,,30,0,,,1,0,0,
1202427785805583437,Best Location! Heart of City Modern Apartment!,566509567,Duanying,,Dublin City,53.340760733649375,-6.263752937367934,Entire home/apt,376,3,24,2025-02-16,3.21,13,149,24,
1202607539784672881,A cosy comfort in dreamy Dundrum,269449955,Hazel,,Dn Laoghaire-Rathdown,53.2887599,-6.2421617,Entire home/apt,250,4,23,2025-02-08,3.29,1,153,23,
1202734067365047211,Private Entire Tiny Apartment (Flat 4),589955806,Erdal Eren,,Dublin City,53.3635,-6.24124,Entire home/apt,54,2,38,2025-02-03,5.02,10,193,38,
1202742992876250738,Private Entire Tiny Apartment (Flat 2),589955806,Erdal Eren,,Dublin City,53.36366622144825,-6.241627650294698,Entire home/apt,62,2,40,2025-03-05,5.26,10,157,40,
1202745987487051443,Great double room in Dublin,512485390,Diana,,Fingal,53.40267,-6.38887,Private room,,1,0,,,1,0,0,
1202757903431936225,Private Entire Tiny Apartment (Flat 5),589955806,Erdal Eren,,Dublin City,53.3633,-6.242,Entire home/apt,64,2,27,2025-02-11,3.67,10,175,27,
1202778034806168120,Spacious 1BD in City Centre 9mins To Jervis,548830634,James,,Dublin City,53.34989,-6.27518,Entire home/apt,,2,5,2025-01-11,0.78,37,0,5,
1202816280113724275,Modern twin room en-suite,218613196,Rory,,Dublin City,53.36314710197294,-6.275130281046785,Private room,65,14,0,,,38,85,0,
1202861311051595859,Artists Studio Apartment,1233124,Joseph,,Dublin City,53.35360149366697,-6.262175788237193,Entire home/apt,,2,23,2024-11-01,3.00,1,0,23,
1202882502628690746,City centre private Single room,218613196,Rory,,Dublin City,53.34493,-6.28087,Private room,49,14,0,,,38,78,0,
1202946146349743022,Big double en suite South Dublin,590402420,Ganna,,Dn Laoghaire-Rathdown,53.29531627685588,-6.261628189221775,Private room,63,4,5,2024-12-07,0.93,1,229,5,
1203015421392000573,Bunk beds on top floor,581771756,Usher,,Dublin City,53.405518108832105,-6.173618431210689,Private room,86,2,2,2024-10-15,0.30,4,95,2,
1203034761744718284,Family Home in Dublin 16,437803208,Niamh,,Dn Laoghaire-Rathdown,53.28133,-6.26099,Entire home/apt,180,7,0,,,1,20,0,
1203424903947975571,2 bed with Superking in D4 - Brookman Town Homes,54082092,Naomi,,Dublin City,53.32035,-6.23805,Entire home/apt,248,5,7,2024-10-26,0.97,14,44,7,
1203445141370265870,Lovely room in Central Dublin,590552111,Bernadine Frances,,Dublin City,53.35149005869577,-6.232401690015041,Private room,72,1,17,2025-02-15,2.51,1,191,17,
1203542102811016016,Cosy private twin room en-suite,218613196,Rory,,Dublin City,53.34892067719007,-6.283713545772793,Private room,65,14,1,2024-08-21,0.15,38,85,1,
1203542190781092769,Modern private Double room,218613196,Rory,,Dublin City,53.36175970709412,-6.266682374710165,Private room,65,14,0,,,38,92,0,
1203560985570460512,Spacious Riverside 1Bd in Inchicore Village,548830634,James,,Dublin City,53.33954,-6.32276,Entire home/apt,137,2,6,2024-12-22,1.18,37,330,6,
1203593408490633958,Spacious private double room,218613196,Rory,,Dublin City,53.34976960133316,-6.2823263652099195,Private room,79,14,0,,,38,57,0,
1203601335731752086,Stunning 4-Bedroom House In Swords,483024454,Lucas,,Fingal,53.44328,-6.19994,Entire home/apt,262,3,13,2025-02-19,1.84,90,0,13,
1203601538450986532,Spacious twin room en-suite,218613196,Rory,,Dublin City,53.349416752255564,-6.284386681565288,Private room,65,14,0,,,38,92,0,
1203703746739666336,Modern stylish,472929213,Cathy,,South Dublin,53.26775,-6.37061,Private room,65,1,8,2025-02-16,1.18,1,89,8,
1203755794047230398,Welcoming apartment in Dublin 4,111961416,Elizabeth,,Dublin City,53.33958,-6.22666,Entire home/apt,,2,2,2024-09-08,0.32,1,0,2,
1203819425799179183,Newly decorated home citycentre,219318723,Chris,,Dublin City,53.348902296792346,-6.27516606598462,Entire home/apt,324,2,13,2025-03-02,2.02,2,30,13,
1203838653751315297,Family Room&Private Bathroom,113253194,Merve,,Dublin City,53.37824271539369,-6.321069660020033,Private room,128,2,1,2024-08-24,0.15,3,89,1,
1204260250936884107,Apartment w/Canal Views & Balcony -4min to station,560806733,Christopher,,Dublin City,53.34245429181114,-6.233949336754477,Entire home/apt,146,30,0,,,1,0,0,
1204272477636646151,CityStays House Grange Castle Sleeps 6,588605333,Padraic,,South Dublin,53.31407439656296,-6.422423339465113,Entire home/apt,208,15,0,,,8,364,0,
1204449349940438748,Spacious 3 bed w/garden near Guinness Storehouse,69811084,Mairead,,Dublin City,53.3430621023462,-6.2968772649765015,Entire home/apt,189,3,30,2025-02-24,4.23,1,102,30,
1205047291103737357,Malahide escape,17687979,,,Fingal,53.442275881589964,-6.157789304852486,Private room,200,1,2,2024-09-01,0.31,1,1,2,
1205075887835262244,Drumnigh Wood,145962504,Rhonda,,Fingal,53.4152672,-6.1568174,Entire home/apt,858,7,0,,,1,358,0,
1205293376281561175,2 Bedroom Home,217079616,William Callum,,Dublin City,53.35035168937351,-6.286182605967036,Entire home/apt,366,1,8,2024-12-01,1.17,1,261,8,
1205587040109454141,Private room  in a shared house,239718762,Sandra Bispo,,Dublin City,53.39881218245181,-6.255431040509118,Private room,90,1,0,,,3,359,0,
1205635889372663370,Private room for 6 people,239718762,Sandra Bispo,,Dublin City,53.39855,-6.25415,Private room,106,2,0,,,3,365,0,
1206049192998847385,Dublin 6 Apartment.,339712771,Teresa,,Dublin City,53.3085,-6.28344,Entire home/apt,,2,5,2024-09-07,0.74,1,0,5,
1206197546397549575,Fiona’s Perfect Dublin Retreat,22603295,Fiona,,Dublin City,53.33111077439329,-6.313505609137456,Entire home/apt,210,2,11,2024-12-15,1.68,1,44,11,
1206408612702506392,private small room with single bed.,217266644,Carolina,,Dublin City,53.31888563196487,-6.238181538167317,Private room,42,2,12,2025-03-03,2.40,2,18,12,
1206563955287640818,Olashade Villa,524707318,Abdulazeez,,South Dublin,53.35066,-6.41331,Entire home/apt,388,1,3,2024-10-30,0.42,1,312,3,
1206678224597100326,Luxury new build house,563628632,Darren,,Dublin City,53.31691263427231,-6.296495720744133,Entire home/apt,147,21,0,,,1,45,0,
1207020833686585729,2 bed in D4,54082092,Naomi,,Dublin City,53.322131011860904,-6.2373292636177755,Entire home/apt,248,5,7,2024-11-06,1.12,14,19,7,
1207135261331377129,Double room in Ballsbridge,296105151,Laura,,Dublin City,53.3282177,-6.2247134,Private room,,2,3,2024-08-31,0.44,1,0,3,
1207190405023854337,Country Haven,169228675,Denise,,Fingal,53.5301818,-6.3401715,Entire home/apt,108,1,49,2025-02-22,6.62,1,297,49,
1207290823327227344,Flat/Apartment in Dublin City Centre,591684196,Lily,,Dublin City,53.33802251035006,-6.303419087525154,Entire home/apt,,1,6,2025-02-18,1.35,1,0,6,
1207327525979463392,"“The Old Shed”
Couples Hideaway.",77734569,Ken,,South Dublin,53.28042,-6.51989,Entire home/apt,90,1,47,2025-03-02,6.32,1,309,47,
1207686118777711141,Large bedroom&Ensuite bathroom,461331798,Laura,,Fingal,53.45271,-6.2442,Private room,60,1,55,2025-02-16,7.37,7,324,55,
1207693953879943915,Double room in 2B Warm & Bright Home in Dublin 4,16537106,Moira,,Dublin City,53.33572389257283,-6.223356943479872,Private room,,2,0,,,2,0,0,
1207723528046264716,Secret Garden,591812450,Lisa,,South Dublin,53.35458,-6.39752,Entire home/apt,95,1,32,2025-03-07,4.42,1,155,32,
1207779322550971164,Basement apartment,169140216,Theo,,Dublin City,53.33711,-6.24145,Entire home/apt,175,1,4,2025-02-23,0.74,2,1,4,
1207825881446972257,Brookman Town Homes - 3 bed D4,54082092,Naomi,,Dublin City,53.31976,-6.23885,Entire home/apt,248,5,8,2025-02-04,1.33,14,33,8,
1207889090973288981,Cozzy Apartment Close to the City,572515623,Renata,,Dublin City,53.33803480279227,-6.234189253761655,Entire home/apt,,3,2,2024-08-23,0.30,2,0,2,
1207954370409299836,5* location lovely 1 bedroom apartment-Rathmines,32081370,Dee,,Dublin City,53.32413749289863,-6.2722160294651985,Entire home/apt,141,3,12,2025-02-24,1.71,2,111,12,
1208130685857025308,7- Room affordable  / shared,561680644,Maria Lucia,,Dublin City,53.39935,-6.25592,Shared room,36,1,5,2024-10-23,0.69,4,363,5,
1208525505140065401,"House in Dublin 7, Stoneybatter",291216764,Orla,,Dublin City,53.3505,-6.29124,Entire home/apt,168,2,4,2025-02-05,0.83,1,12,4,
1208646613360711536,Private Entire Tiny Apartment (Flat 1),589955806,Erdal Eren,,Dublin City,53.36346,-6.24205,Entire home/apt,54,2,10,2025-01-24,1.62,10,192,10,
1208767523119435434,1.4km to city centre -Double room,344802060,Sandy,,Dublin City,53.35916,-6.25727,Private room,,1,10,2024-09-10,1.35,7,0,10,
1209161481428158097,Spacious family home in Dublin,271515386,Norita,,Dublin City,53.38300688024662,-6.159306664531417,Entire home/apt,225,4,1,2024-08-25,0.15,1,7,1,
1209273820821097874,Entire Whole Tiny Apartment (Number 2),589955806,Erdal Eren,,Dublin City,53.36327,-6.24011,Entire home/apt,58,2,1,2025-02-28,1,10,157,1,
1209282467615818056,Entire Whole Tiny Apartment (Number 3),589955806,Erdal Eren,,Dublin City,53.36158191001889,-6.240131895146905,Entire home/apt,54,2,4,2025-01-10,1.04,10,203,4,
1209292331282874300,Entire Whole Tiny Apartment (Number 4),589955806,Erdal Eren,,Dublin City,53.36197,-6.2421,Entire home/apt,58,2,4,2025-02-28,0.71,10,193,4,
1209301866696986318,within minutes -airport bedroom,461331798,Laura,,Fingal,53.450932767554384,-6.2443068770615415,Private room,64,1,29,2025-01-23,3.92,7,265,29,
1209302368039425262,Entire Whole Tiny Apartment (Number 5),589955806,Erdal Eren,,Dublin City,53.36200630649533,-6.2400720298793955,Entire home/apt,58,2,0,,,10,0,0,
1209322495224669774,Comfortable 4BR Retreat at Aspen House Dublin,369624884,Kevin Dawn And Team,,Dublin City,53.39639,-6.26349,Entire home/apt,,3,4,2024-08-24,0.59,3,0,4,
1209329004459518443,Cosy Private Ensuites with at Aspen House Dublin,369624884,Kevin Dawn And Team,,Dublin City,53.39679,-6.26361,Private room,58,3,5,2024-08-24,0.70,3,47,5,
1209972019074537880,UltraCentral  Home away sleep 5,22091814,Florentina,,Dublin City,53.3406911209841,-6.2700444767211945,Entire home/apt,300,3,3,2024-12-02,0.49,9,48,3,
1210102014136009332,Single R. in nice neighbourhood,213395035,Luis Manuel,,Dublin City,53.317800218836034,-6.288064870418793,Private room,54,1,4,2024-12-19,0.71,1,278,4,
1210151781137113637,Modern 2 Bed Apartment,299797757,Brian,,South Dublin,53.35524605621731,-6.4091327046586954,Entire home/apt,144,3,8,2025-03-04,1.26,1,190,8,
1210155043230924075,Spacious Family Pink House Fairview,566509567,Duanying,,Dublin City,53.362,-6.23669,Entire home/apt,471,2,16,2025-02-03,2.21,13,0,16,
1210171405077372391,Cozy house with garden oasis,377951264,Claudia,,Dublin City,53.36848899392343,-6.254093013703823,Entire home/apt,360,3,2,2025-01-01,0.31,1,10,2,
1210263372352456015,Spacious house with garden.,28700838,Ashling,,Dublin City,53.32766432371218,-6.319488705017876,Entire home/apt,,20,0,,,1,0,0,
1210623749542366942,Small sweet room in family home,46014962,Michelle,,Dublin City,53.38232824827068,-6.200125868348828,Private room,85,100,1,2024-09-23,0.18,3,1,1,
1210734669686734355,Cosy en suite Room & Patio in Dublin City Center,113087559,Orla,,Dublin City,53.34036904702927,-6.273850662054998,Private room,155,2,7,2024-11-10,1.07,1,5,7,
1210735533239979598,Howth Cliff Walk Cabin,592649397,Anne,,Fingal,53.372818200235585,-6.057445183396339,Entire home/apt,158,3,24,2025-02-16,3.46,1,253,24,
1210809397178637461,Room in Home,40587428,Helena,,South Dublin,53.27664,-6.41945,Private room,57,1,13,2024-12-01,1.80,1,358,13,
1210947229228038941,Temiz sakin bir kişilik oda,592728850,Rehber,,Dublin City,53.363198787012564,-6.24835878610611,Private room,114,1,1,2024-07-31,0.14,1,113,1,
1211363268220978837,Seaside Balbriggan,128972801,Colm,,Fingal,53.6102955,-6.1835834,Entire home/apt,80,28,7,2024-12-23,1.02,1,32,7,
1211481034763685584,Luxurious cottage,75051616,Rachel,,Dn Laoghaire-Rathdown,53.29548,-6.26642,Entire home/apt,315,3,1,2024-09-18,0.17,2,70,1,
1211546612959420169,Private en-suite room,589150362,Jules,,Dublin City,53.350211072489,-6.230663056404267,Private room,72,1,2,2025-02-22,1.82,1,24,2,
1211590605368443297,Sonas. Former B&B by the sea.,483935165,Jane Bernadette,,Fingal,53.44863183834937,-6.146737011639414,Private room,90,2,14,2025-01-19,2.06,1,103,14,
1211606159562241120,Peaceful House By The Canal,70154490,R Gar And G,,Dublin City,53.32874,-6.25982,Entire home/apt,200,4,1,2024-08-25,0.15,62,1,1,
1211686881210419711,Modern and cosy house in Dublin3,516194923,Sabrine Victorelli,,Dublin City,53.35247435170873,-6.230209056330029,Private room,63,4,6,2024-11-24,0.89,3,0,6,
1211744425760218153,"3 Arena, A cozy En-suite in Dublin 1",495336156,Haiyao,,Dublin City,53.34862,-6.22908,Private room,98,1,0,,,2,43,0,
1212109493970932229,Newly Renovated Christchurch 1BD w/Roof Garden,548830634,James,,Dublin City,53.34385647698697,-6.269988071216585,Entire home/apt,85,2,27,2025-03-03,3.95,37,36,27,
1212148738481389627,Goatstown apartment,194254279,Ciara,,Dn Laoghaire-Rathdown,53.29684,-6.24143,Entire home/apt,124,1,1,2024-08-26,0.15,1,157,1,
1212177574857583360,Charming period town house Kilmainham,160121773,Denise,,Dublin City,53.34011199363065,-6.303132595998181,Entire home/apt,200,3,0,,,1,112,0,
1212250414885175809,3 Rooms near to airport & city,195458624,Kay,,Fingal,53.41671683031929,-6.384672336280346,Entire home/apt,184,2,4,2024-09-29,0.62,1,67,4,
1212273632064868044,1- Affordable room / shared/ mixed,561680644,Maria Lucia,,Dublin City,53.39881273533561,-6.254603634538281,Private room,37,1,0,,,4,354,0,
1212279204518420329,Central private single room,218613196,Rory,,Dublin City,53.3441,-6.27552,Private room,49,14,0,,,38,92,0,
1212331498950535655,Private 2 bedroom apartment,179625286,Dario,,Dublin City,53.33586,-6.29021,Entire home/apt,187,2,14,2024-12-01,2.08,1,179,14,
1212386954077295289,Cheap clean and affordable!,564683550,Brendon,,South Dublin,53.286123,-6.3296417,Entire home/apt,350,1,0,,,1,83,0,
1212509944363422280,The place of peace of mind,478291388,Shahram,,Dn Laoghaire-Rathdown,53.275115849961395,-6.227406190976873,Private room,76,1,0,,,3,365,0,
1221851015832900068,Dublin 3 Kullanisli Oda,568190107,Rohat Önder,,Dublin City,53.3640574795467,-6.217267918299343,Private room,,1,1,2024-09-15,0.17,1,1,1,
1221851091561328073,Cute and Cozy City Centre House,1026343,Alex,,Dublin City,53.3637015406121,-6.261646755637901,Entire home/apt,122,2,24,2025-03-02,3.58,2,247,24,
1221949124440518593,"Single room, comfy, clean",532219941,Maria,,Dublin City,53.330526789444185,-6.314555994607858,Private room,100,1,1,2024-08-24,0.15,1,365,1,
1222201835423331431,Fitzwilliam Square Apartment,545730961,Dublin Castle Suites,,Dublin City,53.3344679,-6.2510226,Entire home/apt,,1,26,2025-02-19,4.08,5,0,26,
1213735138128753661,Centric Private double room,218613196,Rory,,Dublin City,53.34123553254492,-6.275913596707539,Private room,65,14,0,,,38,57,0,
1214336689288218167,"1BD Readers Retreat in Clontarf, <10mins to Sea",548830634,James,,Dublin City,53.3673192568697,-6.219397670135435,Entire home/apt,95,2,4,2024-11-25,0.62,37,43,4,
1214380928149793950,CityStays Clonsilla Dublin 15 Sleeps 7,588605333,Padraic,,Fingal,53.38608,-6.40998,Entire home/apt,227,15,0,,,8,365,0,
1214415882134732597,Modern Flat at Grand Canal Sq.,5723799,Antonio,,Dublin City,53.343834333218965,-6.240487594113638,Entire home/apt,,2,7,2025-01-03,1.15,2,0,7,
1214446866727584344,The Heart of Dublin|Historic 2BR,1341055,Virginia Lucia,,Dublin City,53.344826676962846,-6.268848648660846,Entire home/apt,328,2,2,2024-09-22,0.32,1,0,2,
1214482099565823057,Double room in spacious penthouse,218613196,Rory,,Dublin City,53.35274700010884,-6.2737495203788916,Private room,65,14,0,,,38,92,0,
1214520203811825697,The best single room in the city,252257353,Esra,,Dn Laoghaire-Rathdown,53.28487,-6.27158,Private room,105,1,1,2024-08-04,0.14,1,2,1,
1214553187893552928,Single room next to the phoenix,569292709,Tunahan,,Dublin City,53.34246,-6.32992,Private room,105,1,1,2024-08-04,0.14,1,186,1,
1214640642974389718,Single Bedroom in Dublin11,206085882,Mehedi,,Dublin City,53.38079,-6.31928,Private room,47,3,0,,,2,361,0,
1214723307551245628,Cozy room near Botanic Garden,16096698,Talita,,Dublin City,53.381452497190715,-6.291478401855332,Private room,,1,0,,,2,0,0,
1214914687354509088,single room,535162097,Kamil,,Dublin City,53.33194,-6.26918,Private room,100,1,1,2024-08-05,0.14,1,186,1,
1215031163534945541,For 3 Ensuite @TrainMaynothConnolly18minCity,592341399,Michael Thomas,,Fingal,53.38807,-6.43094,Private room,68,2,0,,,6,317,0,
1215201110822587141,Riverside Oasis near Heuston Station - Room,62056299,Marian,,Dublin City,53.348242364375665,-6.295208914994511,Private room,135,1,1,2024-10-20,0.21,2,1,1,
1215422374709503358,"Comfortable bed, city center",518430735,Turkay,,Dublin City,53.36454,-6.22131,Private room,100,1,1,2024-08-05,0.14,1,186,1,
1215826099167328728,Peaceful room in Dublin,68131234,Kim,,South Dublin,53.29849403656474,-6.3099381497425595,Private room,128,1,0,,,1,89,0,
1216026720918725690,A Beautiful Dublin Room To Rent,372583132,Laurann,,Dn Laoghaire-Rathdown,53.27980120333133,-6.191177602616089,Private room,150,1,0,,,1,364,0,
1216455685158025088,Bright 2BD Family Home w/Hidden Zen Den & Garden,548830634,James,,Dn Laoghaire-Rathdown,53.26107015422269,-6.164775792387616,Entire home/apt,,2,5,2024-10-14,0.95,37,0,5,
1216523605083932288,"Large, Newly updated 3BD Duplex, 20Min to Airport",548830634,James,,Fingal,53.39677,-6.43937,Entire home/apt,134,2,10,2025-02-14,1.52,37,62,10,
1216541421993801395,"A cozy, fully private loft in Dublin",179449732,Afeez,,South Dublin,53.34087,-6.46494,Private room,93,2,2,2024-09-06,0.31,2,362,2,
1216733380599561026,2 Bedroom apartment,78040224,Amy,,South Dublin,53.2754474,-6.339955199999999,Entire home/apt,180,1,6,2025-02-09,0.94,2,10,6,
1216817464018095974,Grafton/Trinity Quarter,112062166,Gav And Trisha,,Dublin City,53.34362284961784,-6.262727810011866,Entire home/apt,357,4,1,2024-08-17,0.15,37,37,1,
1217154135562323511,Dream space,172362989,Ian,,Dublin City,53.34166248771507,-6.218436641573819,Entire home/apt,,1,0,,,1,363,0,
1217160158155022408,our castle,18031897,Brendan,,Fingal,53.40941,-6.16784,Private room,78,2,2,2024-09-11,0.32,2,0,2,
